,ID,Name,Parameter,Language,Frequency,Confidence,References
0,52A,Identity,Comitatives and Instrumentals,Susu,,,Friedländer 1974
1,53A,"First, two-th, three-th",Ordinal Numerals,Susu,,,Friedländer 1974
2,69A,Tense-aspect suffixes,Position of Tense-Aspect Affixes,Susu,,,Houis 1963
3,70A,Second person number-neutral,The Morphological Imperative,Susu,,,Friedländer 1974
4,71A,Normal imperative + special negative,The Prohibitive,Susu,,,Friedländer 1974
5,72A,Both types of system,Imperative-Hortative Systems,Susu,,,Friedländer 1974
6,73A,Inflectional optative absent,The Optative,Susu,,,Friedländer 1974
7,81A,SOV,"Order of Subject, Object and Verb",Susu,,,Houis 1963
8,82A,SV,Order of Subject and Verb,Susu,,,Houis 1963
9,83A,OV,Order of Object and Verb,Susu,,,Houis 1963
10,84A,OVX,"Order of Object, Oblique, and Verb",Susu,,,Houis 1963
11,85A,Postpositions,Order of Adposition and Noun Phrase,Susu,,,Houis 1963
12,86A,Genitive-Noun,Order of Genitive and Noun,Susu,,,Houis 1963
13,88A,Demonstrative-Noun,Order of Demonstrative and Noun,Susu,,,Houis 1963
14,94A,Initial subordinator word,Order of Adverbial Subordinator and Clause,Susu,,,Houis 1963
15,95A,OV and Postpositions,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Susu,,,
16,129A,Identical,Hand and Arm,Susu,,,Lacan 1942
17,130A,Different,Finger and Hand,Susu,,,Lacan 1942
