,ID,Name,Parameter,Language,Frequency,Confidence,References
0,1A,Moderately small,Consonant Inventories,Western Desert (Ooldea),,,Douglas 1955
1,2A,Small (2-4),Vowel Quality Inventories,Western Desert (Ooldea),,,Douglas 1955
2,3A,Moderately high,Consonant-Vowel Ratio,Western Desert (Ooldea),,,Douglas 1955
3,4A,No voicing contrast,Voicing in Plosives and Fricatives,Western Desert (Ooldea),,,Douglas 1955
4,5A,Other,Voicing and Gaps in Plosive Systems,Western Desert (Ooldea),,,Douglas 1955
5,6A,None,Uvular Consonants,Western Desert (Ooldea),,,Douglas 1955
6,7A,No glottalized consonants,Glottalized Consonants,Western Desert (Ooldea),,,Douglas 1955
7,8A,"/l/, no obstruent laterals",Lateral Consonants,Western Desert (Ooldea),,,Douglas 1955
8,11A,None,Front Rounded Vowels,Western Desert (Ooldea),,,Douglas 1955
9,13A,No tones,Tone,Western Desert (Ooldea),,,Douglas 1955
10,18A,No fricatives,Absence of Common Consonants,Western Desert (Ooldea),,,Douglas 1955
11,19A,None,Presence of Uncommon Consonants,Western Desert (Ooldea),,,Douglas 1955
12,39B,No inclusive/exclusive opposition,Inclusive/Exclusive Forms in Pama-Nyungan,Western Desert (Ooldea),,,
