,ID,Name,Parameter,Language,Frequency,Confidence,References
0,1A,Small,Consonant Inventories,Toaripi,,,Brown 1973
1,2A,Average (5-6),Vowel Quality Inventories,Toaripi,,,Brown 1973
2,3A,Low,Consonant-Vowel Ratio,Toaripi,,,Brown 1973
3,4A,No voicing contrast,Voicing in Plosives and Fricatives,Toaripi,,,Brown 1973
4,5A,Other,Voicing and Gaps in Plosive Systems,Toaripi,,,Brown 1973
5,6A,None,Uvular Consonants,Toaripi,,,Brown 1973
6,7A,No glottalized consonants,Glottalized Consonants,Toaripi,,,Brown 1973
7,8A,"/l/, no obstruent laterals",Lateral Consonants,Toaripi,,,Brown 1973
8,11A,None,Front Rounded Vowels,Toaripi,,,Brown 1973
9,12A,Simple,Syllable Structure,Toaripi,,,Brown 1973
10,13A,No tones,Tone,Toaripi,,,Brown 1973
11,18A,All present,Absence of Common Consonants,Toaripi,,,Brown 1973
12,19A,None,Presence of Uncommon Consonants,Toaripi,,,Brown 1973
13,129A,Identical,Hand and Arm,Toaripi,,,Brown 1968
14,130A,Different,Finger and Hand,Toaripi,,,Brown 1968
