,ID,Name,Parameter,Language,Frequency,Confidence,References
0,52A,Differentiation,Comitatives and Instrumentals,Wayampi,,,Grenand 1980
1,57A,Possessive prefixes,Position of Pronominal Possessive Affixes,Wayampi,,,Grenand 1980
2,69A,Tense-aspect suffixes,Position of Tense-Aspect Affixes,Wayampi,,,Grenand 1980
3,71A,Special imperative + special negative,The Prohibitive,Wayampi,,,Jensen 1994
4,77A,Indirect only,Semantic Distinctions of Evidentiality,Wayampi,,,Dooley 1990
5,78A,Separate particle,Coding of Evidentiality,Wayampi,,,Dooley 1990
6,81A,SOV,"Order of Subject, Object and Verb",Wayampi,,,Grenand 1980
7,82A,SV,Order of Subject and Verb,Wayampi,,,Grenand 1980
8,83A,OV,Order of Object and Verb,Wayampi,,,Grenand 1980
9,85A,Postpositions,Order of Adposition and Noun Phrase,Wayampi,,,Grenand 1980
10,86A,Genitive-Noun,Order of Genitive and Noun,Wayampi,,,Grenand 1980
11,90D,Internally-headed exists,Internally-headed relative clauses,Wayampi,,,Grenand 1980
12,92A,Second position,Position of Polar Question Particles,Wayampi,,,Jensen 1994
13,93A,Initial interrogative phrase,Position of Interrogative Phrases in Content Questions,Wayampi,,,Jensen 1994
14,94A,Final subordinator word,Order of Adverbial Subordinator and Clause,Wayampi,,,Grenand 1980
15,95A,OV and Postpositions,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Wayampi,,,
16,101A,Subject affixes on verb,Expression of Pronominal Subjects,Wayampi,,,Grenand 1980
17,112A,Double negation,Negative Morphemes,Wayampi,,,Grenand 1980
18,113A,Both,Symmetric and Asymmetric Standard Negation,Wayampi,,,Jensen 1994
19,114A,A/Cat,Subtypes of Asymmetric Standard Negation,Wayampi,,,Jensen 1994
20,116A,Question particle,Polar Questions,Wayampi,,,Jensen 1994
21,125A,Balanced/deranked,Purpose Clauses,Wayampi,,,Grenand 1980
22,126A,Balanced/deranked,'When' Clauses,Wayampi,,,Grenand 1980
23,127A,Balanced/deranked,Reason Clauses,Wayampi,,,Grenand 1980
24,128A,Balanced,Utterance Complement Clauses,Wayampi,,,Grenand 1980
25,129A,Different,Hand and Arm,Wayampi,,,Grenand 1989
26,130A,Different,Finger and Hand,Wayampi,,,Grenand 1989
27,143A,ObligDoubleNeg,Order of Negative Morpheme and Verb,Wayampi,,,Grenand 1980
28,143B,[Neg-V-Neg],Obligatory Double Negation,Wayampi,,,Grenand 1980
29,143E,[Neg-V],Preverbal Negative Morphemes,Wayampi,,,Grenand 1980
30,143F,[V-Neg],Postverbal Negative Morphemes,Wayampi,,,Grenand 1980
31,143G,None,Minor morphological means of signaling negation,Wayampi,,,Grenand 1980
32,144A,ObligDoubleNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Wayampi,,,Grenand 1980
33,144L,ObligDoubleNeg,The Position of Negative Morphemes in SOV Languages,Wayampi,,,Grenand 1980
34,144N,SO[Neg-V-Neg],Obligatory Double Negation in SOV languages,Wayampi,,,Grenand 1980
35,144P,No NegSOV,NegSOV Order,Wayampi,,,Grenand 1980
36,144Q,No SNegOV,SNegOV Order,Wayampi,,,Grenand 1980
37,144R,Prefix&OnlyWithAnotherNeg,SONegV Order,Wayampi,,,Grenand 1980
38,144S,Suffix&OnlyWithAnotherNeg,SOVNeg Order,Wayampi,,,Grenand 1980
